uri,label
http://vivo.ufl.edu/individual/n177820121,Korea Aerospace University
http://vivo.ufl.edu/individual/n1257570650,American Institute of Steel Construction
http://vivo.ufl.edu/individual/n7116785650,Monsanto Company Naturemark
http://vivo.ufl.edu/individual/n5818839472,West Virginia University
http://vivo.ufl.edu/individual/n3866295740,Psychology Press
http://vivo.ufl.edu/individual/n2245720646,Direccao Regional Agricultura
http://vivo.ufl.edu/individual/n987236,Small Animal Clinical Sciences
http://vivo.ufl.edu/individual/n3427767001,National Association Pediatric Nurse Practitioners
http://vivo.ufl.edu/individual/n1889429852,Association National De Historia-Anpuh
http://vivo.ufl.edu/individual/n6114152651,Ist Chimica Agraria
http://vivo.ufl.edu/individual/n53968,Marquette University School of Dentistry
http://vivo.ufl.edu/individual/n8096216267,Robarts Research Institute
http://vivo.ufl.edu/individual/n577490848,Tap Holdings Inc
http://vivo.ufl.edu/individual/n163921,College of Liberal Arts and Sciences
http://vivo.ufl.edu/individual/n765321,Interdisciplinary Center for Aeronomy and Atmospheric Sciences
http://vivo.ufl.edu/individual/n135699,Health Care Environments and Systems
http://vivo.ufl.edu/individual/n394367,National Institute of Neurological Disorders and Stroke
http://vivo.ufl.edu/individual/n203704,Law Offices of Kenneth N. Flaxman
http://vivo.ufl.edu/individual/n54416,Orange County Medical Clinic
http://vivo.ufl.edu/individual/n8081947595,Czech Geological Survey
http://vivo.ufl.edu/individual/n148015,Balfour Beatty Construction
http://vivo.ufl.edu/individual/n33893,"Universidad de los Andes, Bogotá, Colombia"
http://vivo.ufl.edu/individual/n119850,Taiwan Provincial Government
http://vivo.ufl.edu/individual/n424544,Commonwealth Scientific and Industrial Research Organization
http://vivo.ufl.edu/individual/n1412355848,Recycled Energy Development
http://vivo.ufl.edu/individual/n2599859379,Sgt Incorporated
http://vivo.ufl.edu/individual/n7536933013,Institute of Food Technologists
http://vivo.ufl.edu/individual/n228438,Genetics and Development
http://vivo.ufl.edu/individual/n283422,U.P. Agricultural University India
http://vivo.ufl.edu/individual/n7360857286,General Services Administration
http://vivo.ufl.edu/individual/n8649777375,American Society Consultant Pharmacists
http://vivo.ufl.edu/individual/n65063,Division of Sponsored Programs
http://vivo.ufl.edu/individual/n75472,Providence College
http://vivo.ufl.edu/individual/n747481229,American Nurses Association
http://vivo.ufl.edu/individual/n61343,IASP
http://vivo.ufl.edu/individual/n5640152791,G Piotrowski
http://vivo.ufl.edu/individual/n6180473122,Garuda Scientific Publications
http://vivo.ufl.edu/individual/n2046198915,Int Food and Agribusiness Management Review
http://vivo.ufl.edu/individual/n43833,College of Medicine Faculty Council
http://vivo.ufl.edu/individual/n264437,Mechanical and Industrial Engineering (University of Massachusetts)
http://vivo.ufl.edu/individual/n968301034,Sabic Technology Center
http://vivo.ufl.edu/individual/n3149138812,American Drug Stores
http://vivo.ufl.edu/individual/n3665253415,US Department of Interior Mineral Management Service
http://vivo.ufl.edu/individual/n1635667234,Veg Pro Inc
http://vivo.ufl.edu/individual/n1929714380,Magnolia Press
http://vivo.ufl.edu/individual/n130171,American Diabetes Association
http://vivo.ufl.edu/individual/n120774,University of Santo Tomas
http://vivo.ufl.edu/individual/n980867342,Bipartisan Policy Center
http://vivo.ufl.edu/individual/n9498775503,Colloidal Dynamics
http://vivo.ufl.edu/individual/n251425,Computer Science (University of North Carolina at Charlotte)
http://vivo.ufl.edu/individual/n125992,National University of Mexico
http://vivo.ufl.edu/individual/n77596,"Rusk Rehabilitation Center, University of Missouri"
http://vivo.ufl.edu/individual/n54123,Oil Spill Task Force (UF)
http://vivo.ufl.edu/individual/n777747976,Thomas J Murray and Association
http://vivo.ufl.edu/individual/n48690,Internal Medicine (University of Vermont)
http://vivo.ufl.edu/individual/n78057,School of Hotel and Tourism Management (Hong Kong Polytechnic University)
http://vivo.ufl.edu/individual/n6993853331,Pricara
http://vivo.ufl.edu/individual/n8113310334,Chinese Medical Association
http://vivo.ufl.edu/individual/n368320,Research Administration and Compliance
http://vivo.ufl.edu/individual/n9937170363,Greer Laboratories
http://vivo.ufl.edu/individual/n395329643,Texas A and M Research Foundation
http://vivo.ufl.edu/individual/n24956,St. Olaf College
http://vivo.ufl.edu/individual/n1683809259,Ethicon Endo-Surgery
http://vivo.ufl.edu/individual/n239737,Punjab Agricultural University
http://vivo.ufl.edu/individual/n222590125,Walter De Gruyter Gmbh
http://vivo.ufl.edu/individual/n161553,Center for Addiction Research and Education
http://vivo.ufl.edu/individual/n1606983425,American Kennel Club Canine Health Foundation
http://vivo.ufl.edu/individual/n329021,Electron Microscopy Core Facility
http://vivo.ufl.edu/individual/n68309,"Insects Affecting Man and Animals Research Laboratory, Mosquito Biology and Control Section, ARS, USDA (Gainesville, FL)"
http://vivo.ufl.edu/individual/n113394,Beth Israel Hospital
http://vivo.ufl.edu/individual/n844493499,Innovative Automation Technologies Inc
http://vivo.ufl.edu/individual/n7770616591,Cem Corporation
http://vivo.ufl.edu/individual/n1037694,Helen Hayes Hospital
http://vivo.ufl.edu/individual/n126800,Medical Laboratory Technology Program (Indiana Vocational Technical College)
http://vivo.ufl.edu/individual/n130660,Weill Cornell Medical College
http://vivo.ufl.edu/individual/n805336874,Debiopharm SA
http://vivo.ufl.edu/individual/n31160,College of Veterinary Medicine SACS Accreditation Ad Hoc Committee on International Activities
http://vivo.ufl.edu/individual/n1278130,University of Florida
http://vivo.ufl.edu/individual/n44692,Florida Collegiate Honors Council
http://vivo.ufl.edu/individual/n4777230,Institute for Psychological Study of the Arts
http://vivo.ufl.edu/individual/n5493455655,Zona Technologies
http://vivo.ufl.edu/individual/n7757170925,Midwest Poultry Consortium
http://vivo.ufl.edu/individual/n1132191798,Association of Reptilian and Amphibian Veterinarians
http://vivo.ufl.edu/individual/n1870153469,Smith Richardson Foundation
http://vivo.ufl.edu/individual/n895722349,Tropical Fruit Sp
http://vivo.ufl.edu/individual/n2215402009,College Publishers
http://vivo.ufl.edu/individual/n27804,Eidgenossische Technische Hochschule
http://vivo.ufl.edu/individual/n51668,University of the Ozarks
http://vivo.ufl.edu/individual/n40174,US Environmental Protection Agency
http://vivo.ufl.edu/individual/n192594,Academic Status Committee
http://vivo.ufl.edu/individual/n1902519403,Nycomed R and D Inc
http://vivo.ufl.edu/individual/n206656,CTSI Jacksonville
http://vivo.ufl.edu/individual/n103202,Reproductive Endocrinology 
http://vivo.ufl.edu/individual/n4692798780,American Association of Anatomists
http://vivo.ufl.edu/individual/n257281,University of Central Florida
http://vivo.ufl.edu/individual/n8360753906,Petoseed Company
http://vivo.ufl.edu/individual/n7023304,Beef Veterinary Extension
http://vivo.ufl.edu/individual/n806913581,Rural Development Administration Korea
http://vivo.ufl.edu/individual/n128343820,Achaogen
http://vivo.ufl.edu/individual/n6204817193,Zoological Institute
http://vivo.ufl.edu/individual/n729557222,The Florida Aquarium
http://vivo.ufl.edu/individual/n3225164642,Advanced Aqua Dynamics Inc
http://vivo.ufl.edu/individual/n2487296349,Medical and Technology Research Association - Mtra/Aai
http://vivo.ufl.edu/individual/n35362,"American Protein Corporation, Inc."
http://vivo.ufl.edu/individual/n580930865,Intermune Inc
http://vivo.ufl.edu/individual/n6655364287,Eon Laboratories
http://vivo.ufl.edu/individual/n225946,Rehabilitation Sciences (Boston University)
http://vivo.ufl.edu/individual/n7429767776,Pion Ltd
http://vivo.ufl.edu/individual/n4098996451,Icos Corporation
http://vivo.ufl.edu/individual/n58977,L.D. Pankey Institute
http://vivo.ufl.edu/individual/n115776,University of Kentucky Children's Hospital
http://vivo.ufl.edu/individual/n60551,Columbia-Presbyterian Medical Center of the Columbia University College of Physicians and Surgeons
http://vivo.ufl.edu/individual/n128479,Pueblo Pediatric Therapy
http://vivo.ufl.edu/individual/n2006453847,Suwannee River Economic Council
http://vivo.ufl.edu/individual/n6257990,Rayonier Inc
http://vivo.ufl.edu/individual/n352346,Florida Medical Entomology Laboratory Research and Education Center
http://vivo.ufl.edu/individual/n21229,College of the Holy Cross
http://vivo.ufl.edu/individual/n72172,Western Illinois University
http://vivo.ufl.edu/individual/n1876673009,US Navy Space Naval War Systems Center
http://vivo.ufl.edu/individual/n2688773233,Lpg Mapping and Computer Service
http://vivo.ufl.edu/individual/n111288,Biochemistry (University of North Carolina at Chapel Hill)
http://vivo.ufl.edu/individual/n258633,University of Miami School of Medicine
http://vivo.ufl.edu/individual/n47018,The Writing Program (Syracuse University)
http://vivo.ufl.edu/individual/n6139321792,Southern Historical Association
http://vivo.ufl.edu/individual/n6813393644,Nephcure Foundation
http://vivo.ufl.edu/individual/n258259,University of Tennessee
http://vivo.ufl.edu/individual/n7728388620,Powered Corporation
http://vivo.ufl.edu/individual/n81714,Cameron University
http://vivo.ufl.edu/individual/n195984,Louisiana Department of Environmental Quality
http://vivo.ufl.edu/individual/n98562,Society for Free Radical Biology and Medicine
http://vivo.ufl.edu/individual/n914594713,Writing Program
http://vivo.ufl.edu/individual/n65479,Lombardi Cancer Center (Georgetown University)
http://vivo.ufl.edu/individual/n7976041416,Accelrys Inc
http://vivo.ufl.edu/individual/n2432201381,Cynora GmbH
http://vivo.ufl.edu/individual/n45442,Anesthesiology (University of Utah)
http://vivo.ufl.edu/individual/n401687,Clin Sci
http://vivo.ufl.edu/individual/n1966462304,Senesco Technologies
http://vivo.ufl.edu/individual/n6570745141,Physical Society of Japan
http://vivo.ufl.edu/individual/n6120276964,Brazilian Society of Urology
http://vivo.ufl.edu/individual/n86530,Internal Medicine (University of Arizona)
http://vivo.ufl.edu/individual/n7348007375,Elanco
http://vivo.ufl.edu/individual/n603726092,West Virginia University Research Corporation
http://vivo.ufl.edu/individual/n37349,Laboratory of Biological Chemistry
http://vivo.ufl.edu/individual/n110061068,Cardiomems Inc
http://vivo.ufl.edu/individual/n8825251877,Zeeko Kk
http://vivo.ufl.edu/individual/n9463265677,Policy Research
http://vivo.ufl.edu/individual/n798443869,Management and Training Corporation
http://vivo.ufl.edu/individual/n1327662874,Institute for Genomic Research
http://vivo.ufl.edu/individual/n7756014,Center for Nutritional Sciences
http://vivo.ufl.edu/individual/n209255213,Modern Humanities Research Association
http://vivo.ufl.edu/individual/n2020233268,Roche Diagnostics Corporation
http://vivo.ufl.edu/individual/n7528570100,"City of Montgomery, Al"
http://vivo.ufl.edu/individual/n1511689591,Rhizogen
http://vivo.ufl.edu/individual/n93638,University of Pennsylvania School of Medicine
http://vivo.ufl.edu/individual/n17420,"Fisher, Patterson, Sayler & Smith"
http://vivo.ufl.edu/individual/n235696,IOS Press
http://vivo.ufl.edu/individual/n612725306,Agc Estatal Consejo Sup Invest Cientific
http://vivo.ufl.edu/individual/n89421349,Ca Institute of Technology Jet Propulsion Lab
http://vivo.ufl.edu/individual/n28631726,National Academy for Nuclear Training
http://vivo.ufl.edu/individual/n5836073871,Bp Biofuels North America
http://vivo.ufl.edu/individual/n1084708723,Lifequest Organ Recovery Service
http://vivo.ufl.edu/individual/n77346200,Okeechobee County Extension Office
http://vivo.ufl.edu/individual/n106918,National Chiao-Tung University (Taiwan R.O.C)
http://vivo.ufl.edu/individual/n91290,Florida Birth Defects Registry
http://vivo.ufl.edu/individual/n446430841,Physical Sciences Inc
http://vivo.ufl.edu/individual/n303618,Research Subject Advocates (RSA)
http://vivo.ufl.edu/individual/n5891519062,Costvision
http://vivo.ufl.edu/individual/n8215903807,Consort Rheumatology Research of North America
http://vivo.ufl.edu/individual/n1278105,Center for Greek Studies
http://vivo.ufl.edu/individual/n4548870949,Rochester Institute of Technology
http://vivo.ufl.edu/individual/n159060,"Cotton Research Center (Shandong Academy of Agricultural Sciences, China)"
http://vivo.ufl.edu/individual/n22102,St. George's University
http://vivo.ufl.edu/individual/n430091566,National Math and Science Initiative
http://vivo.ufl.edu/individual/n17924,"Public Health Nursing, School of Public Health (University of North Carolina)"
http://vivo.ufl.edu/individual/n253337,Office of Medical Informatics
http://vivo.ufl.edu/individual/n1048985,United States Military Academy
http://vivo.ufl.edu/individual/n60872,TRUE Research Foundation
http://vivo.ufl.edu/individual/n1329336143,Mount Sinai Medical Center
http://vivo.ufl.edu/individual/n72433,Central Florida Community College
http://vivo.ufl.edu/individual/n121459,Peabody Museum (Harvard University) 
http://vivo.ufl.edu/individual/n126747,Nematropica
http://vivo.ufl.edu/individual/n431218954,Galen Holdings PLC Warner Chilcott Inc
http://vivo.ufl.edu/individual/n2933363680,Multidisciplinary Digital Publishing Institute Ag
http://vivo.ufl.edu/individual/n7857163684,Kim Williams Books
http://vivo.ufl.edu/individual/n193915,Pew Younger Scholar's Summer Workshop
http://vivo.ufl.edu/individual/n110355,"Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq, Brazil"
http://vivo.ufl.edu/individual/n113225,Stanford Linear Accelerator Center
http://vivo.ufl.edu/individual/n177041,"Brookdale Foundation & National Institute on Aging, Summer Institute in Research on Aging"
http://vivo.ufl.edu/individual/n22762,College of Medicine (University of South Florida)
http://vivo.ufl.edu/individual/n1400526155,NASA Lewis/Glenn Research Center
http://vivo.ufl.edu/individual/n811375976,Astrazeneca
http://vivo.ufl.edu/individual/n1045303,Polk County Extension Office
http://vivo.ufl.edu/individual/n113565,Johns Hopkins Medical Center
http://vivo.ufl.edu/individual/n998423219,US Health Resources and Serv Administration Hrs Nursing
http://vivo.ufl.edu/individual/n2278536945,University of Hawaii Press
http://vivo.ufl.edu/individual/n7073538279,Tampa Bay Estuary Program
http://vivo.ufl.edu/individual/n2008951249,Florida Behavioral Health Research Consortium
http://vivo.ufl.edu/individual/n85500,Hangzhou No.6 Hospital
