uri,issn,jname,atitle
http://vivo.ufl.edu/individual/n3863683182,0031-949X,Phytopathology,Dissecting the Mechanism of Avirulence Factor Avrgf1 of Xanthomonas Citri in Inducing Hypersensitive Response (Hr) On Citrus
http://vivo.ufl.edu/individual/n6100774466,1664-462X,Frontiers in Plant Science,Maintenance of Xylem Network Transport Capacity: a Review of Embolism Repair in Vascular Plants
http://vivo.ufl.edu/individual/n4104779779,0897-7151,Journal of Neurotrauma,"Serum Brain Biomarker Level, Neurocognitive Performance, and Self-Reported Symptom Changes in Soldiers Repeatedly Exposed To Low-Level Blast: a Breacher Pilot Study"
http://vivo.ufl.edu/individual/n2029418448,1063-4584,Osteoarthritis Cartilage,Medial Meniscus Transection in the Rat Results in Modified Ground Reaction Forces and Subsequent Development of Knee Oa
http://vivo.ufl.edu/individual/n8911397387,0021-972X,The journal of clinical endocrinology & metabolism,"Limited Joint Mobility in Childhood Diabetes: Discovery, Description, and Decline"
http://vivo.ufl.edu/individual/n5755077392,0002-9270,American Journal of Gastroenterology,Endoscopic Ultrasound (Eus) in the Diagnosis of Metastatic Uterine Cancer To the Liver: a Case Report
http://vivo.ufl.edu/individual/n7631600626,0003-9861,Archives of Biochemistry and Biophysics,"Structural, Catalytic and Stabilizing Consequences of Aromatic Cluster Variants in Human Carbonic Anhydrase II"
http://vivo.ufl.edu/individual/n5178045263,0021-8561,Journal of Agricultural and Food Chemistry,Analysis of Maize (Zea Mays) Kernel Density and Volume Using Microcomputed Tomography and Single-Kernel Near-Infrared Spectroscopy
http://vivo.ufl.edu/individual/n6856453832,0278-6133,Health Psychology,Treatment of Pediatric Obesity Using a Parent-Only Approach: a Case Example
http://vivo.ufl.edu/individual/n6309178626,0014-729X,Family Law Quarterly,Fifty Years in Family Law: Essays for Stephen Cretney
http://vivo.ufl.edu/individual/n7116374706,1546-1440,Journal of the American College of Radiology,Culture Shift: An Imperative for Future Survival
http://vivo.ufl.edu/individual/n3352053457,0301-5661,Community Dentistry and Oral Epidemiology,Racial Disparity in Oral and Pharyngeal Cancer in Florida in 1991-2008: Mixed Trends in Stage of Diagnosis
http://vivo.ufl.edu/individual/n4283475696,1949-3053,IEEE Transactions On Smart Grid,A Market Based Scheme To Integrate Distributed Wind Energy
http://vivo.ufl.edu/individual/n3975527474,0304-3959,Pain,Preclinical Episodes of Orofacial Pain Symptoms and Their Association With Health Care Behaviors in the Oppera Prospective Cohort Study
http://vivo.ufl.edu/individual/n7025275484,0315-1468,Canadian Journal of Civil Engineering,Modeling Probabilistic Traffic Breakdown On Congested Freeway Flow
http://vivo.ufl.edu/individual/n9705227830,0042-9686,Bulletin of the World Health Organization,Untapped Potential of Health Impact Assessment
http://vivo.ufl.edu/individual/n1009551295,0098-7484,Journal of the American Medical Association,Outcomes Following Transcatheter Aortic Valve Replacement in the United States
http://vivo.ufl.edu/individual/n4015598396,0926-6003,Computational Optimization and Applications,Bregman Operator Splitting With Variable Stepsize for Total Variation Image Reconstruction
http://vivo.ufl.edu/individual/n7044541316,1050-7256,Thyroid,"Prevalence of Thyrotoxicosis, Antithyroid Medication Use, and Complications Among Pregnant Women in the United States"
http://vivo.ufl.edu/individual/n8329486330,1740-2522,Clinical and Developmental Immunology,Th17 Cells in Immunity and Autoimmunity
http://vivo.ufl.edu/individual/n184731086,0091-2700,The Journal of clinical pharmacology and new drugs,A Semi-Physiological Model of Amyloid-Beta Biosynthesis and Clearance in Human Cerebrospinal Fluid: a Tool for Alzheimer's Disease Research and Drug Development
http://vivo.ufl.edu/individual/n9102216136,0149-6395,Separation Science and Technology,"Magnetic Ion Exchange (Miex) Treatment of Surface Water, Groundwater, and Landfill Leachate Wastewater: Effect On Organic Matter Fluorescence"
http://vivo.ufl.edu/individual/n3814244920,0045-8511,Copeia,Dewlap Color Variation Based On Pterin and Carotenoid Pigments in Three Subspecies of Anolis Jubar of the Cuban Southern Coast
http://vivo.ufl.edu/individual/n5302731136,0018-5345,Hortscience,Environmental Modification Inside Photoselective Shadehouses
http://vivo.ufl.edu/individual/n2577822970,1385-8947,Chemical Engineering Journal,Graphene-Mediated Self-Assembly of Zeolite-Based Microcapsules
http://vivo.ufl.edu/individual/n6146663257,0091-7729,Science-Fiction Studies,A Paradigm of the Tropical: Brazil in Contemporary Anglo-American Science Fiction and Fantasy
http://vivo.ufl.edu/individual/n4336933389,0167-6369,Environmental Monitoring and Assessment,Impacts of Two Best Management Practices On Pb Weathering and Leachability in Shooting Range Soils
http://vivo.ufl.edu/individual/n9089553286,0340-5354,Journal of Neurology,Diagnostic Odyssey of Patients With Myotonic Dystrophy
http://vivo.ufl.edu/individual/n5838832777,0018-506X,Hormones and Behavior,Pubertal Timing and the Development of Psychopathology in Adolescence and Beyond
http://vivo.ufl.edu/individual/n5684699180,0191-3913,Journal of Pediatric Ophthalmology and Strabismus,Incidence of Retinal Hemorrhages in Abusive Head Trauma
http://vivo.ufl.edu/individual/n6155790719,0023-6837,Laboratory Investigation,Opa1 Downregulation Is Involved in Sorafenib-Induced Apoptosis in Hepatocellular Carcinoma
http://vivo.ufl.edu/individual/n1713235541,1053-587X,IEEE Transactions On Signal Processing,Iterative Sparse Asymptotic Minimum Variance Based Approaches for Array Processing
http://vivo.ufl.edu/individual/n600369987,0031-949X,Phytopathology,"Development and Application of Scfv for `Ca. Liberibacter Asiaticus', the Pathogen Associated With Huanglongbing"
http://vivo.ufl.edu/individual/n7091925362,1090-7807,Journal of Magnetic Resonance,Mr Measurement of Alloy Magnetic Susceptibility: Towards Developing Tissue-Susceptibility Matched Metals
http://vivo.ufl.edu/individual/n9855187269,0196-206X,Journal of Developmental and Behavioral Pediatrics,"Parenting Stress in Pediatric Ibd: Relations With Child Psychopathology, Family Functioning, and Disease Severity"
http://vivo.ufl.edu/individual/n468596,1016-2291,Pediatric Neurosurgery,Pediatric Neurosurgery Patients Need More than a Neurological Surgeon: A Clinical Experience
http://vivo.ufl.edu/individual/n2643684639,1543-3633,Cognitive and Behavioral Neurology,Unilateral Perseverationnnn
http://vivo.ufl.edu/individual/n3235280527,1553-7374,Plos Pathogens,Myxoma Virus Protein M029 Is a Dual Function Immunomodulator That Inhibits Pkr and Also Conscripts Rha/Dhx9 To Promote Expanded Host Tropism and Viral Replication
http://vivo.ufl.edu/individual/n7261968836,0022-1767,Journal of Immunology,Oral Salmonella Expressing Colonization Factor Antigen I Stimulates the Rapid Induction of Galectin-1 On Induced Treg Cells
http://vivo.ufl.edu/individual/n808332716,0165-1781,Psychiatry research,Psychometric Properties of the Treatment-Emergent Activation and Suicidality Assessment Profile (Teasap) in Youth With Ocd
http://vivo.ufl.edu/individual/n6634295465,1600-6135,American Journal of Transplantation,Outcomes of Adult Dual Kidney Transplants By Kdri in the United States.
http://vivo.ufl.edu/individual/n9894628014,1932-6203,PLoS One,Retinal Thickness Normative Data in Wild-Type Mice Using Customized Miniature Sd-Oct
http://vivo.ufl.edu/individual/n1104979410,0009-7322,Circulation,Mild Renal Insufficiency Is An Independent Predictor of Coronary Microvascular Dysfunction Among Women With Symptoms/Signs of Ischemia: a Report From the Women's Ischemia Syndrome Evaluation (Wise)
http://vivo.ufl.edu/individual/n4766930004,0065-1036,Acta Arithmetica,Self-Conjugate Vector Partitions and the Parity of the Spt-Function
http://vivo.ufl.edu/individual/n6715174698,0168-8278,Journal of Hepatology,All Oral Therapy With Sofosbuvir Plus Ribavirin for 12 Or 16 Weeks in Treatment Experienced Gt2/3 Hcv-Infected Patients: Results of the Phase 3 Fusion Trial
http://vivo.ufl.edu/individual/n3404807404,1932-6203,PLoS One,"Promising Aedes Aegypti Repellent Chemotypes Identified Through Integrated Qsar, Virtual Screening, Synthesis, and Bioassay"
http://vivo.ufl.edu/individual/n7602632688,0002-9270,American Journal of Gastroenterology,Patient Preferences and Compliance With Oral Vancomycin Solution for the Management of Clostridium Difficile Infection
http://vivo.ufl.edu/individual/n2694695978,0190-9622,Journal of the American Academy of Dermatology,Ethical Dilemmas and Legal Pitfalls in Prescribing for the Uninsured Indigent Patient: Reconciling the Irreconcilable
http://vivo.ufl.edu/individual/n1257073847,1092-8480,Current Treatment Options in Neurology,Erythropoietin in the Neurology Icu
http://vivo.ufl.edu/individual/n1521540128,0362-028X,Journal of Food Protection,Quantifying Transfer Rates of Salmonella and Escherichia Coli O157:H7 Between Fresh-Cut Produce and Common Kitchen Surfaces
http://vivo.ufl.edu/individual/n4345185089,1755-263X,Conservation Letters,"Biodiversity and Phytochemical Quality in Indigenous and State-Supported Tea Management Systems of Yunnan, China"
http://vivo.ufl.edu/individual/n3022139495,1077-2626,IEEE Transactions on Visualization and Computer Graphics,"Studying the Effects of Stereo, Head Tracking, and Field of Regard On a Small-Scale Spatial Judgment Task"
http://vivo.ufl.edu/individual/n9968622183,1089-2591,Journal of Lower Genital Tract Disease,Human Papillomavirus Prevalence in Invasive Anal Cancers in the United States Before Vaccine Introduction
http://vivo.ufl.edu/individual/n7515218056,0740-5472,Journal of Substance Abuse Treatment,"A Latent Class Approach To Treatment Readiness Corresponds To a Transtheoretical (""Stages of Change"") Model"
http://vivo.ufl.edu/individual/n1435830959,1054-5476,In Vitro Cellular and Developmental Biology-Plant,Transgene Integration Complexity and Expression Stability Following Agrobacterium-Mediated Or Biolistic Gene Transfer To Sugarcane
http://vivo.ufl.edu/individual/n8650260903,0897-7151,Journal of Neurotrauma,"Closed Head Traumatic Brain Injury (Ctbi)-Induced Multiple Disabilities (Motor, Cognitive, Anxiety) Improved By Programmed Therapeutic Exercise"
http://vivo.ufl.edu/individual/n7768658051,1936-5209,Journal of Plant Registrations,Registration of `Cpcl 02-1295' Sugarcane
http://vivo.ufl.edu/individual/n483483871,0304-3959,Pain,Role of Primary Somatosensory Cortex in the Coding of Pain Response
http://vivo.ufl.edu/individual/n5386269117,1932-6203,PLoS One,"Bat Response To Differing Fire Severity in Mixed-Conifer Forest California, Usa"
http://vivo.ufl.edu/individual/n1987671095,0165-0009,Climatic Change,Expert Assessment of Vulnerability of Permafrost Carbon To Climate Change
http://vivo.ufl.edu/individual/n5841343193,1542-3565,Clinical Gastroenterology and Hepatology,Placental Transfer of Anti-Tumor Necrosis Factor Agents in Pregnant Patients With Inflammatory Bowel Disease
http://vivo.ufl.edu/individual/n4105184891,0039-2499,Stroke,"Review of Cerebral Aneurysm Formation, Growth, and Rupture"
http://vivo.ufl.edu/individual/n334899904,0957-4824,Health Promotion International,Parental Perceptions of the Roles of Home and School in Health Education for Elementary School Children in Finland
http://vivo.ufl.edu/individual/n775569362,0737-0806,Journal of Equine Veterinary Science,Effects of Shortening Breakover At the Toe On Gait Kinematics At the Walk and Trot
http://vivo.ufl.edu/individual/n9622767173,0021-8979,Journal of Applied Physics,Physics Based Lumped Element Circuit Model for Nanosecond Pulsed Dielectric Barrier Discharges
http://vivo.ufl.edu/individual/n3681385796,2168-6203,Jama Pediatrics,Effect of Intestinal Microbial Ecology On the Developing Brain
http://vivo.ufl.edu/individual/n7449614800,1936-8798,Jacc-Cardiovascular Interventions,Impact of Prasugrel Reload Dosing Regimens On High On-Treatment Platelet Reactivity Rates in Patients On Maintenance Prasugrel Therapy
http://vivo.ufl.edu/individual/n2950729928,0015-4040,Florida Entomologist,Susceptibility of Louisiana and Florida Populations of Spodoptera Frugiperda (Lepidoptera: Noctuidae) To Pyramided Bt Corn Containing Genuity (R) Vt Double Pro (Tm) and Smartstax (Tm) Traits
http://vivo.ufl.edu/individual/n3935402556,1081-5589,Journal of Investigative Medicine,Recurrent Pancreatitis During Maintenance Chemotherapy for Pre-B Acute Lymphoblastic Leukemia
http://vivo.ufl.edu/individual/n7928216741,1548-7660,Journal of Statistical Software,Glimmpse: Online Power Computation for Linear Models With and Without a Baseline Covariate
http://vivo.ufl.edu/individual/n5808818625,0021-9606,The Journal of Chemical Physics,Structure and Functionality of Bromine Doped Graphite
http://vivo.ufl.edu/individual/n7654703470,0065-7727,Abstracts of Papers of the American Chemical Society,Synthesis of Siloxane Branched Polyolefins Via Admet Polymerization for Use as Extruding Aids
http://vivo.ufl.edu/individual/n5316108397,0378-5173,International Journal of Pharmaceutics,"Establishing the Optimal Nebulization System for Paclitaxel, Docetaxel, Cisplatin, Carboplatin and Gemcitabine: Back To Drawing the Residual Cup"
http://vivo.ufl.edu/individual/n2177980444,0091-8369,Journal of Homosexuality,Sexual Orientation Microaggressions and the Experience of Sexual Minorities
http://vivo.ufl.edu/individual/n3866283270,0021-8979,Journal of Applied Physics,Measurement of the Polarization Vector in Bimno3 Multiferroic Thin Films Using Surface and Embedded Microelectrodes
http://vivo.ufl.edu/individual/n4460815027,0958-1596,Critical Public Health,"Facilitators of and Barriers To Healthy Eating and Physical Activity for Black Women: a Focus Group Study in Florida, Usa"
http://vivo.ufl.edu/individual/n7923639966,1537-6176,Ursus,Public Perceptions of Risk and Government Performance Regarding Bear Management in Japan
http://vivo.ufl.edu/individual/n6014436552,0022-0345,Journal of Dental Research,Lps-Induced Inflammatory Response After Therapy of Aggressive Periodontitis
http://vivo.ufl.edu/individual/n6765614744,1747-0277,Chemical Biology & Drug Design,Alpha-Substitution Effects On the Ease of S -> N-Acyl Transfer in Aminothioesters
http://vivo.ufl.edu/individual/n6207765088,0009-2614,Chemical Physics Letters,Infinite Order Relaxation Effects for Core Ionization Energies With a Variational Coupled Cluster Ansatz
http://vivo.ufl.edu/individual/n5610959192,2210-271X,Computational and Theoretical Chemistry,Pauli Potential and Pauli Charge From Experimental Electron Density
http://vivo.ufl.edu/individual/n9710925248,0065-7727,Abstracts of Papers of the American Chemical Society,Revealing Amino Acid Effects On Hiv-1 Pr Conformational Sampling
