uri,issn,jname,atitle
http://vivo.ufl.edu/individual/n3979319518,1120-6721,European Journal of Ophthalmology,Multiple Bilateral Ocular Metastases From Malignant Melanoma Associated With Blue Nevi
http://vivo.ufl.edu/individual/n767437416,1042-7260,Journal of Zoo and Wildlife Medicine,Cardiac Tamponade in Largemouth Bass (Micropterus Salmoides)
http://vivo.ufl.edu/individual/n2931204757,1932-6203,PLoS One,Evolutionary Genomics Implies a Specific Function of Ant4 in Mammalian and Anole Lizard Male Germ Cells
http://vivo.ufl.edu/individual/n7900921387,1545-5009,Pediatric blood & cancer,Inferior Outcome With Reduced Dose Cranial Radiation (12 Gy) in Isolated Cns Relapse of All Treated With Intensive Systemic Chemotherapy: a Children'S Oncology Group Study
http://vivo.ufl.edu/individual/n2027812308,0140-7783,Journal of Veterinary Pharmacology and Therapeutics,Pharmacokinetics of Glycopyrrolate Following Intravenous Administration in the Horse
http://vivo.ufl.edu/individual/n6350441757,1042-7961,Journal of Womens History,"Finding the Movement: Sexuality, Contested Space, and Feminist Activism"
http://vivo.ufl.edu/individual/n7658855071,1944-8244,ACS Applied Materials and Interfaces,"Conjugated-Polyelectrolyte-Grafted Cotton Fibers Act as ""Micro Flypaper"" for the Removal and Destruction of Bacteria"
http://vivo.ufl.edu/individual/n8833444774,1022-0038,Wireless Networks,Aos: An Anonymous Overlay System for Mobile Ad Hoc Networks
http://vivo.ufl.edu/individual/n5688864178,0920-9964,Schizophrenia Research,"""Just the Facts"": Meandering in Schizophrenia's Many Forests"
http://vivo.ufl.edu/individual/n9733661630,1387-2877,Journal of Alzheimer's Disease,"Describing the Dying Days of ""Alzheimer's Disease"""
http://vivo.ufl.edu/individual/n986891063,1094-8074,Palaeontologia Electronica,"Pleistocene Flora of Rio Puerto Viejo, Costa Rica"
http://vivo.ufl.edu/individual/n3928323915,0144-8420,Radiation protection dosimetry,New Developments in Internal Dosimetry Models
http://vivo.ufl.edu/individual/n5011464116,0006-3207,Biological Conservation,Invasive Shrub Alters Native Forest Amphibian Communities
http://vivo.ufl.edu/individual/n5347200820,0304-3940,Neuroscience Letters,The Thyroid Hormone Responsive Protein (Thrp) Has a Critical Role in the Embryogenesis of Xenopus Laevis
http://vivo.ufl.edu/individual/n9530462914,1367-4803,Bioinformatics,Rinq: Reference-Based Indexing for Network Queries
http://vivo.ufl.edu/individual/n7847322844,0741-5214,Journal of Vascular Surgery,Characterization and Management of Cervical Vascular Injuries Resulting From Improvised Explosive Devices (Ieds) and Rocket Propelled Grenades (Rpgs)
http://vivo.ufl.edu/individual/n8109918438,1534-4827,Current Diabetes Report,Cell-Based Therapies for Diabetic Retinopathy
http://vivo.ufl.edu/individual/n7760178488,1861-3829,Journal of Plant Diseases and Protection,Reciprocal Effects of Host and Disease Dynamics in the Bean Rust Pathosystem
http://vivo.ufl.edu/individual/n510224933,1527-6465,Liver Transplantation,Phoenix: a Randomized Controlled Trial of Peginterferon Alfa-2a Plus Ribavirin as a Prophylactic Treatment After Liver Transplantation for Hepatitis C Virus
http://vivo.ufl.edu/individual/n9959247861,0148-0227,Journal of Geophysical Research,Evaluation of Us National Lightning Detection Network Performance Characteristics Using Rocket-Triggered Lightning Data Acquired in 2004-2009
http://vivo.ufl.edu/individual/n3531662171,1751-6161,Journal of the Mechanical Behavior of Biomedical Materials,Loading Velocity Dependent Permeability in Agarose Gel Under Compression
http://vivo.ufl.edu/individual/n5758992614,0269-9052,Brain Injury,Conceptualizing Functional Cognition in Traumatic Brain Injury Rehabilitation
http://vivo.ufl.edu/individual/n1858872512,1058-5893,International Journal of Plant Sciences,"Vegetative and Reproductive Morphology of An Extinct Early Cretaceous Member of Platanaceae From the Braun's Ranch Locality, Kansas, Usa"
http://vivo.ufl.edu/individual/n7792172935,0969-7128,Gene Therapy,Pivotal Role of Leptin-Hypothalamus Signaling in the Etiology of Diabetes Uncovered By Gene Therapy: a New Therapeutic Intervention?
http://vivo.ufl.edu/individual/n4696115118,0002-9483,American Journal of Physical Anthropology,Hardness as a Proxy for Stiffness: the Utility of Portable Durometers for Estimating Elastic Modulus of Primate Foods in the Field
http://vivo.ufl.edu/individual/n7405255435,1058-4587,Integrated Ferroelectrics,Multiferroic Materials and Their Properties
http://vivo.ufl.edu/individual/n226785162,0098-7484,Journal of the American Medical Association,Dosing Clopidogrel Based On Cyp2C19 Genotype and the Effect On Platelet Reactivity in Patients With Stable Cardiovascular Disease
http://vivo.ufl.edu/individual/n8915447237,0003-4975,The annals of thoracic surgery,Massive Thymolipoma in a Young Asymptomatic Male
http://vivo.ufl.edu/individual/n127217,1062-6050,Journal of Athletic Training,Neuromuscular Changes After Aerobic Exercise in ACL Reconstructed Individuals
http://vivo.ufl.edu/individual/n1368400257,1549-1684,Rejuvenation research,An Exploratory Analysis of the Effects of a Weight Loss Plus Exercise Program On Cellular Quality Control Mechanisms in Older Overweight Women
http://vivo.ufl.edu/individual/n9574389309,0022-1317,Journal of General Virology,High-Resolution Phylogenetics and Phylogeography of Human Immunodeficiency Virus Type 1 Subtype C Epidemic in South America
http://vivo.ufl.edu/individual/n9459985187,1355-6177,Journal of the International Neuropsychological Society,Alternate But Do Not Swim: a Test for Executive Motor Dysfunction in Parkinson Disease
http://vivo.ufl.edu/individual/n2732791148,0262-4079,New Scientist,Ear Whacks
http://vivo.ufl.edu/individual/n5068440671,0022-0981,Journal of Experimental Marine Biology and Ecology ,"Direct Evidence of Cutaneous Resistance To Evaporative Water Loss in Amphibious Mudskipper (Family Gobiidae) and Rockskipper (Family Blenniidae) Fishes From Pulau Hoga, Southeast Sulawesi, Indonesia"
http://vivo.ufl.edu/individual/n2288189503,1176-6336,Therapeutics and Clinical Risk Management,"Pharmacovigilance Analysis of Adverse Event Reports for Aliskiren Hemifumarate, a First-In-Class Direct Renin Inhibitor"
http://vivo.ufl.edu/individual/n5161219635,1043-0342,Human Gene Therapy,A Simple Method To Increase the Transduction Efficiency of Single-Stranded Adeno-Associated Virus Vectors in Vitro and in Vivo
http://vivo.ufl.edu/individual/n8584982276,0276-7333,Organometallics,"Pyridylamido Hafnium and Zirconium Complexes: Synthesis, Dynamic Behavior, and Ethylene/1-Octene and Propylene Polymerization Reactions"
http://vivo.ufl.edu/individual/n5759937532,0196-0644,Annals of Emergency Medicine,"Risk, Radiation, and Rationality"
http://vivo.ufl.edu/individual/n3704820895,0732-183X,Journal of Clinical Oncology,Easily Missed Extracutaneous Manifestation of Malignancy-Associated Sweet'S Syndrome: Systemic Inflammatory Response Syndrome
http://vivo.ufl.edu/individual/n3483682440,0141-6359,Precision Engineering-Journal of the International Societies for Precision Engineering and Nanotechnology,Low Velocity Compensation for First Order Periodic Error Caused By Beam Shear
http://vivo.ufl.edu/individual/n6960876703,0090-5364,Annals of Statistics,Wishart Distributions for Decomposable Covariance Graph Models
http://vivo.ufl.edu/individual/n1354562515,0013-936X,Environmental Science and Technology,Simultaneous Immobilization of Lead and Atrazine in Contaminated Soils Using Dairy-Manure Biochar
http://vivo.ufl.edu/individual/n1153455099,0961-9534,Biomass and Bioenergy,Co-Digestion of Swine Manure and Corn Stover for Bioenergy Production in Mixalco (Tm) Consolidated Bioprocessing
http://vivo.ufl.edu/individual/n9463466053,0140-6736,The Lancet,"Co-Stimulation Modulation With Abatacept in Patients With Recent-Onset Type 1 Diabetes: a Randomised, Double-Blind, Placebo-Controlled Trial"
http://vivo.ufl.edu/individual/n3736795287,0006-9248,Bratislava Medical Journal-Bratislavske Lekarske Listy,Urge To Cough With Voluntary Suppression Following Mechanical Pharyngeal Stimulation
http://vivo.ufl.edu/individual/n2170156142,0032-5910,Powder Technology,Polishing Behaviors of Ceria Abrasives On Silicon Dioxide and Silicon Nitride Cmp
http://vivo.ufl.edu/individual/n5703058573,0169-409X,Advanced Drug Delivery Reviews,Aptamer-Conjugated Nanomaterials and Their Applications
http://vivo.ufl.edu/individual/n6001181369,0730-8000,Journal of Shellfish Research,"Lessons Learned From Efforts To Restore Oyster Populations in Maryland and Virginia, 1990 To 2007"
http://vivo.ufl.edu/individual/n8787232340,1043-0342,Human Gene Therapy,Aav Delivery of Wild-Type Rhodopsin Preserves Retinal Function in a Mouse Model of Autosomal Dominant Retinitis Pigmentosa
http://vivo.ufl.edu/individual/n7619338767,0018-9375,IEEE Transactions On Electromagnetic Compatibility,Engineering Lightning Return Stroke Models Incorporating Current Reflection From Ground and Finitely Conducting Ground Effects
http://vivo.ufl.edu/individual/n6636696559,1098-0121,Physical Review B,Positivity Constraints and Information-Theoretical Kinetic Energy Functionals
http://vivo.ufl.edu/individual/n4800445090,0902-0063,Clinical Transplantation,"Yspsl (Rpsgl-Ig) for Improvement of Early Renal Allograft Function: a Double-Blind, Placebo-Controlled, Multi-Center Phase Iia Study"
http://vivo.ufl.edu/individual/n3539030190,0196-0644,Annals of Emergency Medicine,Health Literacy and Emergency Department Outcomes: a Systematic Review
http://vivo.ufl.edu/individual/n6510356392,0161-9152,Age,Aging and Movement Errors When Lifting and Lowering Light Loads
http://vivo.ufl.edu/individual/n8301438953,1464-6668,International Journal of Sports Marketing and Sponsorship,Acceptance of Sports Websites: a Conceptual Model
http://vivo.ufl.edu/individual/n3127348142,0002-9262,American Journal of Epidemiology,Prevalence of K2 Use Among College Students
http://vivo.ufl.edu/individual/n4645910995,1047-9651,Physical medicine and rehabilitation clinics of North America,The Role of Core Stabilization in Lumbosacral Radiculopathy
http://vivo.ufl.edu/individual/n166406,0953-8194,Journal of Neuroendocrinology,A bold view at the lactating brain: fMRI studies of suckling in awake dams
http://vivo.ufl.edu/individual/n9835434526,0960-9776,Breast,Breast Cancer Management in Middle-Resource Countries (Mrcs): Consensus Statement From the Breast Health Global Initiative
http://vivo.ufl.edu/individual/n6271701388,0278-0062,IEEE Transactions on Medical Imaging,Computational Acceleration for Mr Image Reconstruction in Partially Parallel Imaging
http://vivo.ufl.edu/individual/n9101965462,0022-0337,Journal of Dental Education,Lessons Learned During the Conduct of Clinical Studies in the Dental Pbrn
http://vivo.ufl.edu/individual/n6598608920,0167-9236,Decision Support Systems,Cloud Computing - the Business Perspective
http://vivo.ufl.edu/individual/n7096853576,1368-5031,International Journal of Clinical Practice,Clinical Approach To Adrenal Insufficiency in Hospitalised Patients
http://vivo.ufl.edu/individual/n5886446879,1388-6150,Journal of Thermal Analysis and Calorimetry,The Effect of Thermal Stability of Carbon Nanotubes On the Flame Retardancy of Epoxy and Bismaleimide/Carbon Fiber/Buckypaper Composites
http://vivo.ufl.edu/individual/n1900743245,0956-053X,Waste Management,Food Waste Impact On Municipal Solid Waste Angle of Internal Friction
http://vivo.ufl.edu/individual/n6948842642,0023-656X,Labor History,"Social Relations in the Estate Villages of Mecklenburg, C. 1880-1924"
http://vivo.ufl.edu/individual/n8589508312,0003-6951,Applied Physics Letters,Measurement of Sio(2)/Inzngao(4) Heterojunction Band Offsets By X-Ray Photoelectron Spectroscopy
http://vivo.ufl.edu/individual/n5313158240,0264-9381,Classical and Quantum Gravity,Possible Enhancement of High Frequency Gravitational Waves
http://vivo.ufl.edu/individual/n4461902450,0065-7727,Abstracts of Papers of the American Chemical Society,Decreasing Alkyl Branch Frequency in Precision Polyethylene
http://vivo.ufl.edu/individual/n2679889518,0304-3770,Aquatic Botany,An Evaluation of the Impact of Melaleuca Quinquenervia Invasion and Management On Plant Community Structure After Fire
http://vivo.ufl.edu/individual/n6999627103,0065-7727,Abstracts of Papers of the American Chemical Society,Ligand Field Strength of Alkylated Vs. Non-Alkylated Bisimidazoles as Relevant To Spin Crossover in Fe(Ii) Complexes
http://vivo.ufl.edu/individual/n3705248500,0888-4773,Journal of Sport Management,The Frequency of Nonresponse Analyses in the Journal of Sport Management
http://vivo.ufl.edu/individual/n7103622317,1387-3806,International Journal of Mass Spectrometry,Ijms Special Issue John R. Eyler - Guest Editors' Foreword
http://vivo.ufl.edu/individual/n241397458,0966-842X,Trends in Microbiology,Untangling Metabolic and Communication Networks: Interactions of Enterics With Phytobacteria and Their Implications in Produce Safety
http://vivo.ufl.edu/individual/n9094126243,0023-656X,Labor History,Shadow of the Racketeer: Scandal in Organized Labor
http://vivo.ufl.edu/individual/n5008563202,0003-4975,The annals of thoracic surgery,"Public Reporting of Cardiac Surgery Performance: Part 1-History, Rationale, Consequences"
http://vivo.ufl.edu/individual/n3666670702,0167-8809,Agriculture Ecosystems and Environment,Soil Phosphorus Storage Capacity in Manure-Impacted Alaquods: Implications for Water Table Management
http://vivo.ufl.edu/individual/n494603622,0094-2405,Medical Physics,Organ Doses for Reference Adult Male and Female Undergoing Computed Tomography Estimated By Monte Carlo Simulations
http://vivo.ufl.edu/individual/n5462826065,1359-6454,Acta Materialia,Analysis of Interacting Cracks Due To Sequential Indentations On Sapphire
http://vivo.ufl.edu/individual/n8065275767,0193-1849,American Journal of Physiology: Endocrinology and Metabolism,"17 Beta-Hydroxyestra-4,9,11-Trien-3-One (Trenbolone) Exhibits Tissue Selective Anabolic Activity: Effects On Muscle, Bone, Adiposity, Hemoglobin, and Prostate"
http://vivo.ufl.edu/individual/n1433463273,0308-8146,Food Chemistry,Oxidative Stability of Mahi Mahi Red Muscle Dipped in Tilapia Protein Hydrolysates
http://vivo.ufl.edu/individual/n7649256633,1553-7390,Plos Genetics,Mapping of the Disease Locus and Identification of Adamts10 as a Candidate Gene in a Canine Model of Primary Open Angle Glaucoma
http://vivo.ufl.edu/individual/n5893645570,1936-7406,ACM Transactions on Reconfigurable Technology and Systems,Platform-Aware Bottleneck Detection for Reconfigurable Computing Applications
